#Apple hasn't paid taxes in 4 years amounting to 78 Billion.......my nigga what?,0,,,
#Apple is officially against #selfie sticks,0,,,
#Apple is stupid for removing the repeat song button from the main interface of #iTunes,0,,,
#Apple just kneecapped #Google's #smartwatch efforts http://t.co/CgBxwJMaIA #tech #technews http://t.co/RmpCIma1v8,0,,,
#apple knows the #applewatch wont hit mainstream thus the low supply  but why make it in the first place…#richproblems,0,,,
#Apple LAUSD seeks multimillion-dollar refund from Apple for scrapped iPad in education program: After officia... http://t.co/Dum3SKX4Ml,0,,,
#Apple updated the #emoji keyboard and still no Cowboy smiley face.  I think I need to complain,0,,,
#appleemoji #blkemoji #apple #emoji. Why aren't their any different shades of families apple?… https://t.co/tmRIFfyecQ,0,,,
#AppleNews #Apple European Commission charges Google with multiple antitrust violations http://t.co/RIAeiaUgiE,0,,,
#ApplePay #Banks – Apple faces local battles as it prepares global payments push… http://t.co/ZGu8xYsBfS #Apple #Business #AndrewHumphrey,0,,,
#applephotos looks like another early released  app by #Apple Obviously is in a β state. Slow No UI (no J. Ive?) poor UX 😭 no events 😭 ᗧCPU,0,,,
#Apple's extra-slim #MacBook is near impossible to fix yourself #gaming http://t.co/QjzkPV3A0m http://t.co/6TmPcixgBy,0,,,
#Apple's extra-slim MacBook is near impossible to fix yourself - http://t.co/tv5lfd0uKS http://t.co/o2MJOxJXu9,0,,,
"#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly",0,,,
"#buy #trading #iphone #samsung #galaxy #android in your first #social #network for #traders.
http://t.co/1AynhUrnZ7",0,,,
#China’s #iPhone users must wait for #Apple pay as talks falter http://t.co/koCBeEldjV http://t.co/1HpdpqDMrP,0,,,
"#Crime #Writer seeks #Showrunner #Sony #MaxAronson
#CarolMendelsohn #SteveMosko #DavidHudgins @SPTV #Cannes #TFF2015 http://t.co/t11yZT85w1",0,,,
#CyberCrime = Big Business. Got #FirePOWER? Register now for #ATP and #Cisco's SourceFire Gold Lab! #CiscoASA http://t.co/2A8zclVF3s,0,,,
#DontBeMadAtMeBecause #Android is by far better than @Apple,0,,,
#fail on the face recognition not working #google #samsung,0,,,
"#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... http://t.co/G0ElVRVJ #TCN",0,,,
"#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/KDTD4zRe",0,,,
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted,0,,,
"#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused.",0,,,
#Google People app...the next revolution in stalking.,0,,,
#homophobia #apple #gayrights #lbgt #internetculture Apple Accused of Making the Russian Version of Siri… http://t.co/0OLWOHAcPO,0,,,
#homophobia #apple Apple Accused of Making the Russian Version of Siri Homophobic   http://t.co/hDgafWoPsj @gizmodo #news,0,,,
#icloud servers down...any one any idea #Apple #AppleWatch @tim_cook,0,,,
"#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android",0,,,
#Intel Q1 sales flat,0,,,
"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing",0,,,
"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve",0,,,
"#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback",0,,,
"#microsoft #careers site is giving errors for any thing i search!! #weird
http://t.co/vJ2JpKtM http://t.co/02dYONXz",0,,,
#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...,0,,,
#Microsoft #Outlook #2011 for #Mac #sucks… #hate,0,,,
#microsoft #SBS 2011 disabling third party software #updates via #gpo,0,,,
#Microsoft #Windows Media Centre GUI #Fail #MajorFail,0,,,
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/6PHh3Jb6,0,,,
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,0,,,
#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,0,,,
#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT,0,,,
#Microsoft Google in EU crosshairs for comparison shopping services and Android issues http://t.co/q6sqXb6NWJ,0,,,
#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3,0,,,
"#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable""",0,,,
#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(,0,,,
"#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w",0,,,
#Microsoft licensing process is annoying !!!,0,,,
#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain,0,,,
"#microsoft still didn't managed access to #metro apps on ""older"" netbooks. #win8 #resolution",0,,,
#Microsoft to end support for #WindowsServer2003 and indicates risks to #healthcare tech providers http://t.co/rdVYyJLV5u,0,,,
#Microsoft took 6 months to recruit Everson and 9 months to lose her to #Faceboook via Adweek http://t.co/l5mTm6Ig,0,,,
#microsoft update is so slow  :(( http://t.co/37IGhGic,0,,,
#Microsoft Windows 8.1 media center is not updating it TV guide again - missed for 5 days - zip 99206,0,,,
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV",0,,,
"#Microsoft’s Brad Smith on Seattle’s tech boom, working for Satya Nadella, legal battles, and more: http://t.co/lZcTeWRnke #managementteam",0,,,
"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph",0,,,
"#Nokia workers ask, is chief executive a #Microsoft mole? http://t.co/lWJP9GiU",0,,,
#Privacy in plain sight. http://t.co/1N9HbFf00n #iot #security #apps #apple,0,,,
#Privacy in plain sight. http://t.co/QyjV9dDz5X #iot #security #apps #apple via YouThisMe,0,,,
#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs,0,,,
#Samsung are to copy #apple and release a #gold phone ... What do we all think ?,0,,,
"#Samsung, #Google Unveil Phone http://t.co/hOB37hbO",0,,,
"#SAP current trading mode is SELL at http://t.co/B9zvjIJMVY, #stocks #prediction based on automated #news #analytics",0,,,
"#SAP outperforming by 18.21% (last 365 days) at http://t.co/B9zvjIJMVY, #stocks #prediction based on automated #news #analytics",0,,,
#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!,0,,,
#skype is now part of stupid #microsoft it seems,0,,,
#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...,0,,,
#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42,0,,,
"#Skype often crashing: #microsoft, what are you doing?",0,,,
#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW!!!!! UGH! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO,0,,,
#techupdate  MSN Messenger Shutting Down http://t.co/Hsl7y0a8BE  #messenger #microsoft #msn,0,,,
#techupdate Hackers Hit Sony Again as PlayStation goes offline http://t.co/lRvcXHdftX  #hackers #playingstation #sony,0,,,
"#Twitter = #Dead ""this is why im never on it now""",0,,,
#Twitter ain't showing my current mentions or my tweets retweeted #Ughh,0,,,
#twitter app also doesn't show me the conversation when I touch a tweet.,0,,,
#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R,0,,,
#Twitter got DEAD as fuck all of a sudden!!!,0,,,
#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin,0,,,
#twitter is a fad. Was addicted now I don't rly care.,0,,,
#Twitter is Fawkin up!!!,0,,,
#Twitter is messed up followers keep switching to same numbers -___- #FIXIT!,0,,,
#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-,0,,,
#twitter show my fuckin retweets bitch,0,,,
#Twitter timeline and mentions up the shit :(,0,,,
#twitter why must you be so difficult?,0,,,
#Twitter y #Facebook OFF,0,,,
#Twitter'sMalfunctioningAgain,0,,,
#Update #Microsoft MS11-078 - Critical : Vulnerability in .NET Framework and Microsoft Silverlight Could Allow R... http://t.co/izO0WUNt,0,,,
#WhoPaysThePrice,0,,,
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,0,,,
#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars,0,,,
#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs,0,,,
#Zend and #Microsoft #Azure: Transforming #Developer Productivity in the #Cloud !!! so what !?,0,,,
#Zend and #Microsoft #Azure: Transforming #Developer Productivity in the #Cloud !!! so what !? http://t.co/HDfGd1aLz0,0,,,
*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5,0,,,
. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!,0,,,
. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed,0,,,
@albertmal88 remember @apple is evil. #icloud entering the #dropbox market,0,,,
"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S.",0,,,
"@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P",0,,,
@APadvisorhub thanks for favoring my tweet re @tim_cook WHY WON'T #APPLE FIX MY COMPUTER? #worstcustomerexperienceever,0,,,
"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",0,,,
@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.,0,,,
@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.,0,,,
@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt,0,,,
@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,0,,,
"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2",0,,,
"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN",0,,,
"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!",0,,,
"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone",0,,,
"@apple AirDrop #fail - Immediate ""declined your request."" every time",0,,,
@apple battery life suck on iOS 5,0,,,
@Apple can suck my dick gotta restore my ipad #annoyed,0,,,
@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,0,,,
@apple cu,0,,,
@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL,0,,,
@apple give me my apps back!!!,0,,,
@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?,0,,,
"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless",0,,,
@apple I'm still waiting for you to deliver my phone to @sprint,0,,,
@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.,0,,,
"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.",0,,,
@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??,0,,,
@apple my iPhone is charging very slowly!!!!!,0,,,
@apple needs to hurry up and release #iTunesMatch,0,,,
@apple No location reminders on ipad2! That was the point of updating to iOS 5,0,,,
@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,0,,,
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,0,,,
@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,0,,,
@Apple Siri is down!,0,,,
@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,0,,,
@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.,0,,,
@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,0,,,
@apple thanks apple for ios 5 and losing all my contacts!,0,,,
"@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing",0,,,
@apple took my Siri and made it exclusive to iPhone 4S  #SoRude,0,,,
@apple u guys are gay,0,,,
@Apple unhappy again with service/product quality. Won't buy @Apple again.,0,,,
@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever,0,,,
@apple why does #iPhone4 plus #iOS5 equal half the battery life?,0,,,
@apple why is my iPhone battery so crappy #fail,0,,,
@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5,0,,,
"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!",0,,,
@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO,0,,,
@APPLE Wow @MOTOROLA Just crushed your dreams....,0,,,
"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.",0,,,
@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible,0,,,
"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg",0,,,
"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?",0,,,
"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",0,,,
"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.",0,,,
"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.",0,,,
"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(",0,,,
"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?",0,,,
"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail",0,,,
"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world",0,,,
"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!",0,,,
"@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)",0,,,
@APPLEOFFIClAL not one redhead emoji??? Do you not like gingers? 🙍🙍🏻🙍🏼🙍🏽🙍🏾🙍🏿 #Apple #neednewemoji #gingers,0,,,
@APPLEOFFIClAL why are you tax dodging? #apple #iphone,0,,,
@AsimRang @apple @umber the desktop app is wack though,0,,,
@ASUSUSA brand new out of the box laptop and it doesn't work?!  Thanks for the paperweight.  I guess it's time to try  #Apple now.,0,,,
"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.",0,,,
"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ...",0,,,
@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,0,,,
@BewareOfBasher Keemstar's Plan to Ruin Bashur exposed #intel https://t.co/afvQOp9ZGm,0,,,
"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :(",0,,,
@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye,0,,,
"@blindbiotch #AppleWatch Stated by #Apple""needs charged everyday""Can U imagine Paying$300+&amp;MUST Charge24/7?OMG I H8=2charge my Cell=1x=48hrs",0,,,
@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.,0,,,
"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never",0,,,
"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now",0,,,
"@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv",0,,,
"@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail",0,,,
@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!',0,,,
@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.,0,,,
"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",0,,,
@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache,0,,,
"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(",0,,,
@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!,0,,,
"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",0,,,
@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft,0,,,
@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.,0,,,
@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze.,0,,,
"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!",0,,,
"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs",0,,,
@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO,0,,,
@nomadic_rambler  why did ditching #apple take you so long?,0,,,
@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!,0,,,
@OnyxButterflies Keemstar's Plan to Ruin Bashur exposed #intel https://t.co/afvQOp9ZGm,0,,,
@P22MountainLion Thoughts on #Apple abandoning big cats? And do you agree that Mountain Lion more refined than Puma? http://t.co/gmC6kXIie1,0,,,
"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",0,,,
"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers...",0,,,
@PinkAllDayy Keemstar's Plan to Ruin Bashur exposed #intel https://t.co/afvQOp9ZGm,0,,,
"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)",0,,,
@PrJusto Don't question the @Apple they will remember your dissent!,0,,,
@RalphKardashian @apple #AppleWatch #Apple WOW I was about to order mine today ! Changing my mind about it now 😒😒,0,,,
"@rogerweir no but I have the option of a  replacement iPhone 4s ?
Not sure if I want one after having 2 duff iPhones.
@O2 @iphone4s @apple",0,,,
@Ryguyrocky Keemstar's Plan to Ruin Bashur exposed #intel https://t.co/afvQOp9ZGm,0,,,
"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty.",0,,,
"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!",0,,,
"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help",0,,,
@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T,0,,,
@TheAppleHaters who wears a fanny pack these days? Oh PC does my bad #outofstyle #android #apple,0,,,
@TheNakutara Keemstar's Plan to Ruin Bashur exposed #intel https://t.co/afvQOp9ZGm,0,,,
@TJisAalpha I smell a change in rolls or players #Intel,0,,,
@tomcolontonio @apple #EPICFAIL,0,,,
"@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.",0,,,
@twalve @apple you know the issues they have with DST and alarms :p,0,,,
@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.,0,,,
@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,0,,,
@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.,0,,,
@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.,0,,,
[#Microsoft] Microsoft Tablet showdown Surface 3 vs. Surface Pro 3 http://t.co/RkqPS0m3e7 http://t.co/XGrP5t0Ujm,0,,,
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/EOrOSstX,0,,,
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry,0,,,
+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,0,,,
+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.,0,,,
+1 RT @tah_med: the background is SO horrible for this stream #Samsung #Google #NexusPrime they should've seen what #Adobe did at #AdobeMAX,0,,,
11 fancy gourmet dishes made with junk food http://t.co/ijCUi6ovve  #instagram #lists #Tech #Startups #Apple #News #KOT,0,,,
11 tweets that capture the agony and ecstasy of filing late on # http://t.co/osdnnisWgy  #business #taxes #Tech #Startups #Apple #News #KOT,0,,,
1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,0,,,
2 #Apple #Google #Microsoft #ATHEISM #COMMUNISM CONTROLS #INTERNET http://t.co/H5T2vyZwte Reprogramming #Children http://t.co/RS8htVTJQG,0,,,
2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.,0,,,
3 #Apple #Google #Microsoft #ATHEISM #COMMUNISM CONTROL #INTERNET http://t.co/RCfxNDu8I1 Reprogramming #Children http://t.co/TaJTqPo2Jk #JEW,0,,,
4 #Apple #Google #Microsoft #ATHEISM #COMMUNISM CONTROLS #INTERNET http://t.co/r6wbVVYY5j Reprogramming #Children http://t.co/8WyGchqFgO,0,,,
4/17/15 Enter to #WIN a #Samsung #Galaxy #S6 #SmartPhone in AndroidAuthority's #Giveaway!  http://t.co/Okuy9ipIY1,0,,,
5 full coloured pages of ads in the Star paper for the new Samsung S6 edge.... #Samsung=Baller.,0,,,
5 Myths Busted About Hackathons and The Maker Community http://t.co/zx4FqcsGgC #dev #intel,0,,,
6 #Apple #Google #Microsoft #ATHEISM #COMMUNISM #INTERNET http://t.co/RCfxNDu8I1 Reprogramming #Children http://t.co/TaJTqPo2Jk #JEW,0,,,
7 Surprising #Skin Care Benefits of #Apple Cider Vinegar #WebMarketing http://t.co/FxiGselc8P,0,,,
7 Surprising #Skin Care Benefits of #Apple Cider Vinegar #WebMarketing http://t.co/jasi44vvLK,0,,,
9% now on my second full charge of the day. Pissed @Apple,0,,,
90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.,0,,,
"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?",0,,,
"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?",0,,,
"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”",0,,,
“Do not be unequally yoked…what fellowship can light have with darkness?“ 2 Cor 6:14 #kidmin #apple http://t.co/fYjKL23aAp,0,,,
❤R∈TW∈∈T if you NEED MORE FOLLOWERS❤ Join #TeamBossyGals RT share our #Love➽ http://t.co/YrMQKD7oOt #apple,0,,,
ACM 302: Steve Jobs’s Legacy and Pretending Apple Watch Will Fail http://t.co/tqcVTohodi #applewatch #apple #smartwatch #iwatch #tech #we…,0,,,
"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.",0,,,
"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying",0,,,
All I can say about @Apple right now is #GoodRiddance — See? Cancer isn't ALL BAD!,0,,,
"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...",0,,,
"Also, the #Google problem. @chucktodd: Problem for Santorum's electability argument: the double-digit loss in 2006",0,,,
America’s #criminal #justice disgrace: How #Apple’s ban of former #felons reveals the long road to real reform http://t.co/Uj4VNufvJ6,0,,,
An #apple a day may not keep the #doctor away... but they are still #healthy! http://t.co/e9yKs7bhKL #fruit #red #green #granny,0,,,
An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.,0,,,
